"AthleteID","FirstName","LastName","DateOfBirth","Gender","Country"
13864,"Dick Tiger","Murungu",1949/4/22 0:00:00,,"KEN"
13865,"David","Moussoulbes",1972/5/28 0:00:00,,"RUS"
13866,"Julianne","McNamara",1965/10/11 0:00:00,"Female","USA"
13867,"Erika","Mahringer",1924/11/16 0:00:00,"Female","AUT"
13868,"Branko","Miljus",1960/8/17 0:00:00,,"YUG"
13869,"Movlud","Miraliyev",,"Male","AZE"
13870,"Abdollah","Mojtabavi",1925/1/4 0:00:00,,"IRI"
13871,"Richard","Murphy",1931/11/14 0:00:00,"Male","USA"
13872,"Cord","Mysegaes",1968/3/22 0:00:00,,"GER"
13873,"Mads","Madsen",1893/2/12 0:00:00,,"DEN"
13874,"Stefka Mihaylova","Madina",1963/1/23 0:00:00,"Female","BUL"
13875,"Jennifer","McFalls",1971/11/10 0:00:00,"Female","USA"
13876,"Anna","Malukhina",1958/12/21 0:00:00,"Female","URS"
13877,"Erik","Mellbin",1901/6/30 0:00:00,,"SWE"
13878,"Ronald","Merriott",1960/5/24 0:00:00,"Male","USA"
13879,"Alan","McIntyre",1949/9/20 0:00:00,"Male","NZL"
13880,"John","Mikaelsson",1913/12/6 0:00:00,"Male","SWE"
13881,"Lars","Myrberg",1964/11/23 0:00:00,,"SWE"
13882,,"Mialaret",,,"FRA"
13883,"Launi","Meili",1963/6/4 0:00:00,"Female","USA"
13884,"David","McMullin",1908/6/30 0:00:00,"Male","USA"
13885,"Kathrin","Mei?ner",1973/1/17 0:00:00,"Female","GDR"
13886,"Bill","Mulliken",1939/8/27 0:00:00,"Male","USA"
13887,"Roger","Moens",1930/4/26 0:00:00,"Male","BEL"
13888,"Alfred","Messenger",1887/12/4 0:00:00,,"GBR"
13889,"Helmar","M¨¹ller",1939/8/11 0:00:00,"Male","FRG"
13890,"Hisashi","Mizutori",1980/7/22 0:00:00,,"JPN"
13891,"Thalia","Munro",1982/3/8 0:00:00,"Female","USA"
13892,"Tracey","Mosley",1973/9/25 0:00:00,"Female","AUS"
13893,"Pierre","Musy",1910/8/25 0:00:00,,"SUI"
13894,"Dorothy","Morkins",1942/12/29 0:00:00,,"USA"
13895,"Maria","Mutola",1972/10/27 0:00:00,"Female","MOZ"
13896,"Patrick","Mboma",1970/11/15 0:00:00,"Male","CMR"
13897,"Marnie","McBean",1968/1/28 0:00:00,"Female","CAN"
13898,"Sally","McDermid",1965/6/6 0:00:00,"Female","AUS"
13899,"George","Mayer",,,"USA"
13900,"Teruhisa","Moriyama",1942/5/17 0:00:00,"Male","JPN"
13901,"Maddalena","Musumeci",1976/3/26 0:00:00,"Female","ITA"
13902,"Anita","Miller",1951/5/14 0:00:00,"Female","USA"
13903,"Warren","Morris",1974/1/11 0:00:00,,"USA"
13904,"Ted","Murphy",1971/10/30 0:00:00,"Male","USA"
13905,"Arihito","Muramatsu",1972/12/12 0:00:00,,"JPN"
13906,"Margaret","Morton",1968/1/29 0:00:00,"Female","GBR"
13907,"Robert","Montgomery",,,"CAN"
13908,"Robert","Montgomerie",1880/2/15 0:00:00,,"GBR"
13909,"Fernando","Martin",1962/3/25 0:00:00,"Male","ESP"
13910,"Randy","Matson",1945/3/5 0:00:00,"Male","USA"
13911,"Alvin","Moore",1891/11/11 0:00:00,,"USA"
13912,"Silvia","Manrique",1973/3/6 0:00:00,"Female","ESP"
13913,"Rodney","Milburn",1950/5/18 0:00:00,"Male","USA"
13914,"Michael","Moerkoev",1985/4/30 0:00:00,"Male","DEN"
13915,"Jari","Mantila",1971/7/14 0:00:00,,"FIN"
13916,"Brad","McGee",1976/2/24 0:00:00,"Male","AUS"
13917,"Gheorghe","Megelea",1954/3/14 0:00:00,"Male","ROM"
13918,"Kimie","Morita",1958/2/27 0:00:00,"Female","JPN"
13919,"Rose","Magers",1960/6/25 0:00:00,"Female","USA"
13920,"James","McLoughlin",,"Male","USA"
13921,"Gilchrist","Maclagen",1879/10/5 0:00:00,"Male","GBR"
13922,"Lev","Mukhin",1936/10/15 0:00:00,,"URS"
13923,"Asier","Maeztu",1977/10/14 0:00:00,"Male","ESP"
13924,"Alfonso","Men¨¦ndez",1966/5/31 0:00:00,"Male","ESP"
13925,"Billy","Mills",1938/6/30 0:00:00,"Male","USA"
13926,"Istv¨¢n","Moln¨¢r",1913/1/5 0:00:00,,"HUN"
13927,"Wayne","Moore",1931/11/30 0:00:00,"Male","USA"
13928,"Eli","Maragall",1970/11/25 0:00:00,"Female","ESP"
13929,"Floyd","Mayweather",1977/2/24 0:00:00,,"USA"
13930,"Russell","Mockridge",1928/7/18 0:00:00,"Male","AUS"
13931,"John","McKinlay",1932/1/20 0:00:00,"Male","USA"
13932,"Arne","Mortensen",1900/10/14 0:00:00,"Male","NOR"
13933,"Herb","McKenley",1922/7/10 0:00:00,"Male","JAM"
13934,"Hye-Sook","Min",1970/3/15 0:00:00,"Female","KOR"
13935,"Dorzhsuren","Munkhbayar",1969/7/29 0:00:00,"Female","MGL"
13936,"Carlo","Montano",1952/9/25 0:00:00,"Male","ITA"
13937,"John","McGough",,"Male","GBR"
13938,"Eui-Jae","Moon",1975/2/10 0:00:00,"Male","KOR"
13939,"Albert","Meyong Ze",1980/10/19 0:00:00,"Male","CMR"
13940,"Carlo","Massulo",1957/8/13 0:00:00,,"ITA"
13941,"Patrick","McDonough",1961/7/22 0:00:00,"Male","USA"
13942,"Christian","Middelboe",1881/3/24 0:00:00,,"DEN"
13943,"Yury","Melikhov",1937/4/1 0:00:00,"Male","URS"
13944,"Bernard","Meyer",,,"FRA"
13945,"Cynthia","McIngvale",1950/8/27 0:00:00,"Female","USA"
13946,"Emile","Mercier",,"Male","FRA"
13947,"Richard","McGlynn",1948/6/19 0:00:00,,"USA"
13948,"Alexandre","Moskalenko",1969/11/4 0:00:00,"Male","RUS"
13949,"Cedric","Mathy",1970/2/12 0:00:00,,"BEL"
13950,"Sophie","Moressee-Pichot",1962/4/3 0:00:00,"Female","FRA"
13951,"Diana","Miftakhutdinova",1973/11/2 0:00:00,"Female","UKR"
13952,"Mark","McCoy",1961/12/10 0:00:00,"Male","CAN"
13953,"Tomas","Masiulis",1975/9/19 0:00:00,"Male","LTU"
13954,"Francine","McRae",1969/4/27 0:00:00,"Female","AUS"
13955,"Betty","McKinnon",,"Female","AUS"
13956,"G?sta","Magnussen",1915/9/13 0:00:00,,"SWE"
13957,"Grant","Main",1960/2/11 0:00:00,"Male","CAN"
13958,"Kurt","Meier",1962/4/6 0:00:00,,"SUI"
13959,"Karin","Mortensen",1977/9/26 0:00:00,"Female","DEN"
13960,"Khotso","Mokoena",,"Male","RSA"
13961,"Rick","Merlo",1982/8/5 0:00:00,"Male","USA"
13962,"Margot","Marsman",1932/2/9 0:00:00,"Female","NED"
13963,,"Marchena",1979/7/31 0:00:00,,"ESP"
13964,"Barrie","Mabbott",1960/11/19 0:00:00,"Male","NZL"
13965,"Gregory","Mallet",1900/1/1 0:00:00,"Male","FRA"
13966,"Uwe","Madeja",1959/2/6 0:00:00,"Male","GDR"
13967,"Doris","Maletzki",1952/6/11 0:00:00,"Female","GDR"
13968,"Ivan","Miljkovic",1979/9/13 0:00:00,"Male","YUF"
13969,"Joan","McCusker",1965/6/8 0:00:00,"Female","CAN"
13970,"John","McCann",,,"GBR"
13971,"J¨¹rgen","Maune",1947/6/7 0:00:00,"Male","GDR"
13972,"Zdravko","Miljak",1950/9/11 0:00:00,"Male","YUG"
13973,"Natalya","Morozova",1973/1/28 0:00:00,"Female","RUS"
13974,"Hans","Mehlhorn",1900/1/16 0:00:00,,"GER"
13975,"Fran?ois","Mathy",1944/12/31 0:00:00,,"BEL"
13976,"Yury","Moiseyev",1940/7/15 0:00:00,,"URS"
13977,"Asset","Mambetov",,,"KAZ"
13978,"Tomasz","Majewski",,"Male","POL"
13979,"Pierluigi","Marzorati",1952/9/12 0:00:00,"Male","ITA"
13980,"Alan","Minter",1951/8/17 0:00:00,,"GBR"
13981,"Rhona","Martin",1966/10/12 0:00:00,"Female","GBR"
13982,"Masumi","Mishina",1982/3/12 0:00:00,"Female","JPN"
13983,"Cesare","Milani",1905/1/4 0:00:00,"Male","ITA"
13984,"Oleg","Moldovan",1966/10/27 0:00:00,,"MDA"
13985,"Paul","Massey",1926/3/12 0:00:00,"Male","GBR"
13986,"Arthur","McCashin",1909/5/5 0:00:00,,"USA"
13987,"Bogdan","Makuts",1960/4/4 0:00:00,,"URS"
13988,"Jeanette","Myburgh",1940/9/16 0:00:00,"Female","SAF"
13989,"K?lle","Mikkolainen",1883/1/9 0:00:00,,"FIN"
13990,"Takashi","Mitsukuri",1939/2/19 0:00:00,,"JPN"
13991,"Aleksandr","Moiseyev",1927/5/28 0:00:00,"Male","URS"
13992,"Iv¨¢n","Menczel",1941/12/14 0:00:00,,"HUN"
13993,"Alice","Mills",1986/5/23 0:00:00,"Female","AUS"
13994,"Raimul","Malakbekhov",1974/8/16 0:00:00,,"RUS"
13995,"Alan","McClatchey",1956/9/16 0:00:00,"Male","GBR"
13996,"Noriko","Mizoguchi",1971/7/23 0:00:00,"Female","JPN"
13997,"Richard","McKinney",1953/10/12 0:00:00,"Male","USA"
13998,"Pyotr","Mshvenieradze",1929/3/24 0:00:00,,"URS"
13999,"Roxbert","Martin",1969/11/5 0:00:00,"Male","JAM"
14000,"William","MacMillan",1943/3/7 0:00:00,,"CAN"
14001,"Siri","Mullinix",1978/5/22 0:00:00,"Female","USA"
14002,"Rolando","Meri?o",1971/2/27 0:00:00,,"CUB"
14003,"Freddy","Mayola",1977/11/1 0:00:00,"Male","CUB"
14004,"Mandy","Mulder",1900/1/1 0:00:00,"Female","NED"
14005,"Ildiko","MinczaNebald",,"Female","HUN"
14006,"Patrick","McDonald",1878/7/29 0:00:00,"Male","USA"
14007,"Helga","Mees",1937/7/12 0:00:00,"Female","FRG"
14008,"George","Marthins",,"Male","BIN"
14009,"John","Montgomery",1881/11/22 0:00:00,,"USA"
14010,"Edith","McGuire",1944/6/3 0:00:00,"Female","USA"
14011,"Terrence","McCann",1934/3/23 0:00:00,,"USA"
14012,"Sofiya","Muratova",1929/7/13 0:00:00,"Female","URS"
14013,"Heini","Messner",1939/9/1 0:00:00,"Male","AUT"
14014,"Lorenzo","Martinez",1951/4/5 0:00:00,"Male","CUB"
14015,"Christine","Marshall",1986/8/11 0:00:00,"Female","USA"
14016,"Larry","McCormick",,,"USA"
14017,"Charles","Miller",1868/10/23 0:00:00,,"GBR"
14018,"Ollie","Matson",1930/5/1 0:00:00,"Male","USA"
14019,"Dimitros","Mougios",,"Male","GRE"
14020,"C","MacLeod Robertson",,,"GBR"
14021,"Conchita","Martinez",1972/4/16 0:00:00,"Female","ESP"
14022,"Ruggero","Maregatti",1905/7/14 0:00:00,"Male","ITA"
14023,"Yevgeny","Mironov",1948/11/1 0:00:00,"Male","URS"
14024,"Nils","Middelboe",1887/10/5 0:00:00,,"DEN"
14025,"Viktor","Modzalevsky",1943/4/13 0:00:00,,"URS"
14026,"Robert","Monier",,,"FRA"
14027,"Sue","Merz",1972/4/10 0:00:00,"Female","USA"
14028,"Aleksandr","Mogilny",1969/2/18 0:00:00,,"URS"
14029,"Yoshinobu","Miyake",1939/11/24 0:00:00,,"JPN"
14030,"Armando","Martinez",1961/8/29 0:00:00,,"CUB"
14031,"Fredrik","Meyer",1916/2/13 0:00:00,,"NOR"
14032,"William","McKerlich",1936/12/2 0:00:00,"Male","CAN"
14033,"Fred","Meyer",1900/5/17 0:00:00,,"USA"
14034,"Frederick","Meyer",1910/8/9 0:00:00,,"USA"
14035,"Natalya","Mishkutionok",1970/6/14 0:00:00,,"RUS"
14036,"Koichi","Misawa",1974/6/8 0:00:00,,"JPN"
14037,"Nikki","McCray",1971/12/17 0:00:00,"Female","USA"
14038,"Curtis","Myden",1973/12/31 0:00:00,"Male","CAN"
14039,"Karel","Miljon",1903/9/17 0:00:00,,"NED"
14040,"Daniel","Mensch",1978/10/4 0:00:00,"Male","NED"
14041,"Ludek","Macela",1950/10/3 0:00:00,,"CZE"
14042,"Liane","Michaelis",1953/4/23 0:00:00,"Female","GDR"
14043,"Vitaliy","Makarov",1974/6/23 0:00:00,"Male","RUS"
14044,"Javier","Mascherano",1984/6/8 0:00:00,"Male","ARG"
14045,"Robert","Mills",1958/12/9 0:00:00,"Male","CAN"
14046,"F","Marcotte",,,"FRA"
14047,"Wilhelm","Mahlow",1914/1/18 0:00:00,"Male","GER"
14048,"William","McMillan",1929/1/29 0:00:00,,"USA"
14049,"Ilona","Madary",1916/6/23 0:00:00,"Female","HUN"
14050,"Eduard","Mikaelyan",1950/5/25 0:00:00,,"URS"
14051,"Yvonne","McGregor",1961/4/9 0:00:00,"Female","GBR"
14052,"Julie","McDonald",1970/3/14 0:00:00,"Female","AUS"
14053,"Thore","Michelsen",1888/5/10 0:00:00,"Male","NOR"
14054,"Archibald","McKinnon",1937/1/13 0:00:00,"Male","CAN"
14055,"Jesse","Mahieu",1978/8/12 0:00:00,"Male","NED"
14056,"Henry","Macintosh",1892/6/10 0:00:00,"Male","GBR"
14057,"Georges","Miez",1904/10/2 0:00:00,"Male","SUI"
14058,"Charles","McCallister",1903/10/10 0:00:00,,"USA"
14059,"Carlo","Monti",1920/3/24 0:00:00,"Male","ITA"
14060,"John","Maxwell",1871/7/16 0:00:00,,"USA"
14061,"Carole","Montillet",1973/4/7 0:00:00,"Female","FRA"
14062,"Jim","Montgomery",1955/1/24 0:00:00,"Male","USA"
14063,"Hugh","Matheson",1949/4/16 0:00:00,"Male","GBR"
14064,"James","Melvill van Carnb¨¦e",1867/8/11 0:00:00,,"NED"
14065,"Armand","Massard",1884/12/1 0:00:00,,"FRA"
14066,"Zolt¨¢n","Magyar",1953/12/13 0:00:00,,"HUN"
14067,"Sara","McMann",1980/9/24 0:00:00,"Female","USA"
14068,"Anna","Meares",1983/9/21 0:00:00,"Female","AUS"
14069,"Pil-Hee","Moon",1982/12/2 0:00:00,"Female","KOR"
14070,"Emile","Martel",1898/1/7 0:00:00,,"FRA"
14071,"Filippo","Magnini",1982/2/2 0:00:00,"Male","ITA"
14072,"Oscar","Moglia",1925/8/17 0:00:00,"Male","URU"
14073,"Charles","Mayer",,,"USA"
14074,"Mkkhitar","Manukyan",1973/9/20 0:00:00,,"KAZ"
14075,"Julia","Matijass",1973/9/22 0:00:00,"Female","GER"
14076,"Algernon","Maudslay",1873/1/10 0:00:00,,"GBR"
14077,"Olga","Melnik",1974/5/12 0:00:00,"Female","RUS"
14078,"Kindo","Michael",1947/6/20 0:00:00,"Male","IND"
14079,"Irving","Meretsky",1912/4/27 0:00:00,"Male","CAN"
14080,"Juan","Morales",1948/7/12 0:00:00,"Male","CUB"
14081,"Gitte","Madsen",1969/3/24 0:00:00,"Female","DEN"
14082,"Slobodan","Miskovic",1944/12/12 0:00:00,"Male","YUG"
14083,"William","MacKune",1882/8/6 0:00:00,,"GBR"
14084,,"Man Afraid Soap",,,"CAN"
14085,"Koos","Maasdijk",1968/9/19 0:00:00,"Male","NED"
14086,"Harold","McMunn",,,"CAN"
14087,"D¨¦sir¨¦","Merchez",,"Male","FRA"
14088,,"Maycon",1977/4/30 0:00:00,"Female","BRA"
14089,"Alvaro","Miranda Neto",1973/2/5 0:00:00,,"BRA"
14090,"Jacques","Morel",1935/9/22 0:00:00,"Male","FRA"
14091,"Yoshiyuki","Miyake",1945/9/30 0:00:00,,"JPN"
14092,"Viktor","Mazin",1954/6/18 0:00:00,,"URS"
14093,"Yasuji","Miyazaki",1916/10/15 0:00:00,"Male","JPN"
14094,"Justin","McCarthy",1899/1/25 0:00:00,,"USA"
14095,"Vicenzo","Maenza",1962/5/2 0:00:00,,"ITA"
14096,"Frederick","Morgan",1893/6/30 0:00:00,,"SAF"
14097,"Maulen","Mamyrov",1970/12/14 0:00:00,,"KAZ"
14098,"Mikl¨®s","Martin",1931/6/29 0:00:00,,"HUN"
14099,"Yukinori","Miyabe",1968/7/18 0:00:00,"Male","JPN"
14100,"Philippe","Medard",1959/6/10 0:00:00,"Male","FRA"
14101,"Dusan","Maravic",1939/3/7 0:00:00,,"YUG"
14102,"Sergey","Makarenko",1937/9/11 0:00:00,"Male","URS"
14103,"Matthew","Mitcham",,"Male","AUS"
14104,"Rudolf","Marti",1950/4/7 0:00:00,,"SUI"
14105,"Ryan","Mitchell",1977/4/24 0:00:00,"Male","AUS"
14106,"Magdalena","Mroczkiewicz",1979/8/28 0:00:00,"Female","POL"
14107,"Roberto","Molina",1960/6/5 0:00:00,"Male","ESP"
14108,"Joan Lino","Martinez",1978/1/11 0:00:00,"Male","ESP"
14109,"Barry","MacKenzie",1941/8/16 0:00:00,,"CAN"
14110,"Dirk","Meier",1964/1/28 0:00:00,"Male","GDR"
14111,"Alf","Martinsen",1911/12/29 0:00:00,,"NOR"
14112,"Kenneth","Morrow",1956/10/17 0:00:00,,"USA"
14113,"Yury","Mikhaylov",1930/7/25 0:00:00,"Male","URS"
14114,"Elio","Morille",1927/9/7 0:00:00,"Male","ITA"
14115,"Devon","Morris",1961/5/22 0:00:00,"Male","JAM"
14116,"Jeffry","Mullins",1942/3/19 0:00:00,"Male","USA"
14117,"Coby","Miller",1976/10/19 0:00:00,"Male","USA"
14118,"William","Milne",1852/3/23 0:00:00,,"GBR"
14119,"Martin","Matsbo",1911/10/4 0:00:00,"Male","SWE"
14120,"Jackie","McWilliams",1964/2/18 0:00:00,"Female","GBR"
14121,"Aleksandr","Maseykov",1971/7/26 0:00:00,"Male","URS"
14122,"Claire","Mitchell-Taverner",1970/6/17 0:00:00,"Female","AUS"
14123,"Dula","Mester",1972/4/3 0:00:00,"Male","YUF"
14124,"Andr¨¦s","Mazali",1902/7/22 0:00:00,,"URU"
14125,"Jan","Maas",1900/6/17 0:00:00,"Male","NED"
14126,"Fleur","Mellor",1936/7/13 0:00:00,"Female","AUS"
14127,"Saso","Mirjanic",1968/1/27 0:00:00,"Male","SLO"
14128,"Alwyn","Morris",1957/11/22 0:00:00,"Male","CAN"
14129,"Frank","Montieth",1985/1/11 0:00:00,,"CUB"
14130,"Svetlana","Mugosa",1964/11/13 0:00:00,"Female","YUG"
14131,"Graziano","Mancinelli",1937/2/18 0:00:00,,"ITA"
14132,"Hannu","Manninen",1978/4/17 0:00:00,,"FIN"
14133,"Kristina","Mundt",1966/1/25 0:00:00,"Female","GDR"
14134,"Antonina","Melnikova",1958/2/19 0:00:00,"Female","URS"
14135,"Emma","Moffatt",,"Female","AUS"
14136,"Valentin","Mankin",1938/8/19 0:00:00,,"URS"
14137,"George","MacKay",,"Male","CAN"
14138,"Bj?rn","Michel",1975/2/7 0:00:00,"Male","GER"
14139,"W J","Maddison",,,"GBR"
14140,"Olive","McKean",1915/8/10 0:00:00,"Female","USA"
14141,"Margaret","Murdoch",1942/8/25 0:00:00,,"USA"
14142,"Sergei","Mureiko",1970/7/2 0:00:00,,"MDA"
14143,"Norbert","Madaras",1979/12/1 0:00:00,"Male","HUN"
14144,"George","Miller",1867/12/6 0:00:00,,"GBR"
14145,"Oleg","Makarov",1962/10/22 0:00:00,,"URS"
14146,"Harry","Mitchell",1898/1/5 0:00:00,,"GBR"
14147,"Per Ivar","Moe",1944/11/11 0:00:00,"Male","NOR"
14148,"Jessica","Mendoza",1980/11/11 0:00:00,"Female","USA"
14149,"Klaus","Michler",1970/5/15 0:00:00,"Male","GER"
14150,"J?rg","M¨¹nzner",1960/7/14 0:00:00,,"AUT"
14151,"Rafael","Moreno",1894/8/17 0:00:00,,"ESP"
14152,"Kim","Maher",1971/9/5 0:00:00,"Female","USA"
14153,"Valeska","Menezes",1976/4/23 0:00:00,"Female","BRA"
14154,"Takaji","Mori",1943/11/24 0:00:00,,"JPN"
14155,"Donald","McWatters",1941/1/23 0:00:00,"Male","AUS"
14156,"Alfred","Matt",1948/5/11 0:00:00,"Male","AUT"
14157,"George","Mehnert",1881/11/3 0:00:00,,"USA"
14158,"Paolo","Milanoli",1969/12/7 0:00:00,"Male","ITA"
14159,"Sergei","Mikhailov",1976/3/5 0:00:00,,"UZB"
14160,"Lars J?rg","Madsen",1871/7/19 0:00:00,,"DEN"
14161,"Isabella","Moore",1894/10/23 0:00:00,"Female","GBR"
14162,"Lisa","Martin",1960/5/12 0:00:00,"Female","AUS"
14163,"Odd","Martinsen",1942/12/20 0:00:00,"Male","NOR"
14164,"Michele","Moser",1979/2/14 0:00:00,"Female","SUI"
14165,"Alain","Mimoun",1921/1/1 0:00:00,"Male","FRA"
14166,"Karel","Mejta",1928/6/18 0:00:00,"Male","CZE"
14167,"Serge","Mimpo",1974/2/16 0:00:00,"Male","CMR"
14168,"Carlo","Mornati",1973/3/16 0:00:00,"Male","ITA"
14169,"Matt","McGrath",1878/12/18 0:00:00,"Male","USA"
14170,"Natallia","Mikhnevich",,"Female","BLR"
14171,"Freddy","Mansveld",1911/8/2 0:00:00,,"BEL"
14172,"Guanliang","Meng",1977/1/24 0:00:00,"Male","CHN"
14173,"Thomas","M¨¹ller",1961/3/5 0:00:00,,"FRG"
14174,"Giusy","Malato",1971/7/9 0:00:00,"Female","ITA"
14175,"Viktor","Mazanov",1947/3/8 0:00:00,"Male","URS"
14176,"Anne","Montminy",1975/1/28 0:00:00,"Female","CAN"
14177,"Charles","McIlvane",1904/8/16 0:00:00,"Male","USA"
14178,"Giuseppe","Maddaloni",1976/7/10 0:00:00,"Male","ITA"
14179,"George","Mara",1921/12/12 0:00:00,,"CAN"
14180,"Anne","Moore",1950/8/20 0:00:00,,"GBR"
14181,"Kennedy","McArthur",1880/2/10 0:00:00,"Male","SAF"
14182,"Robert","Meyers",1924/8/11 0:00:00,,"CAN"
14183,"Michael","Mathieu",1984/6/17 0:00:00,"Male","BAH"
14184,"Elnur","Mammadli",,"Male","AZE"
14185,"Branislav","Martinovic",1937/11/29 0:00:00,,"YUG"
14186,"Miloslav","Mec¨ªr",1964/5/19 0:00:00,"Male","CZE"
14187,"Yusein","Mekhmedov",1924/1/25 0:00:00,,"BUL"
14188,"John","M?ller",,,"NOR"
14189,"Mike","Modano",1970/7/6 0:00:00,"Male","USA"
14190,"Stephan","Macknowski",1922/2/16 0:00:00,"Male","USA"
14191,"Chellsie","Memmel",1988/6/23 0:00:00,"Female","USA"
14192,"Viktor","Mikhalchuk",1946/2/5 0:00:00,"Male","URS"
14193,"Julio","Muller",1905/2/28 0:00:00,,"MEX"
14194,"Lucia","Morico",1975/12/12 0:00:00,"Female","ITA"
14195,"S","Messina",,,"ITA"
14196,"Samantha","Magee",1983/7/10 0:00:00,"Female","USA"
14197,"Maurizio","Margaglio",1974/11/16 0:00:00,,"ITA"
14198,"Franco","Marvulli",1978/11/11 0:00:00,"Male","SUI"
14199,"John","Merricks",1971/2/16 0:00:00,"Male","GBR"
14200,"Jack","McCartan",1935/8/5 0:00:00,,"USA"
14201,"Iker","Martinez",1977/6/16 0:00:00,,"ESP"
14202,"Rauno","M?kinen",1931/1/12 0:00:00,,"FIN"
14203,"Walter","Mahlendorf",1935/1/4 0:00:00,"Male","FRG"
14204,"Khadzhimurad","Magomedov",1974/2/24 0:00:00,,"RUS"
14205,"Ethel","Muckelt",1885/5/30 0:00:00,"Female","GBR"
14206,"Enric","Masip",1969/9/1 0:00:00,"Male","ESP"
14207,"Valery","Muratov",1946/5/1 0:00:00,"Male","URS"
14208,"John","Meyers",1880/7/29 0:00:00,,"USA"
14209,"Stephanie","Maxwell-Pierson",1964/1/4 0:00:00,"Female","USA"
14210,"Clover","Maitland",1972/3/14 0:00:00,"Female","AUS"
14211,"Lewis","Maxson",,"Male","USA"
14212,"Alba","Mar¨ªa Cabello",1986/4/30 0:00:00,"Female","ESP"
14213,"Ralph","Mann",1949/6/16 0:00:00,"Male","USA"
14214,"L¨¢zaro","Mart¨ªnez",1962/11/11 0:00:00,"Male","CUB"
14215,"Viktor","Mitrou",1973/6/24 0:00:00,,"GRE"
14216,"Karel","Masopust",1942/10/4 0:00:00,,"CZE"
14217,"Eustace","Miles",1868/9/22 0:00:00,,"GBR"
14218,"James","Martinez",1958/11/14 0:00:00,,"USA"
14219,"Vitezslav","M¨¢cha",1948/4/6 0:00:00,,"CZE"
14220,"Charles","McKee",1962/3/14 0:00:00,"Male","USA"
14221,"Louis","Menges",1888/10/30 0:00:00,,"USA"
14222,"Thomas","Munkelt",1952/8/3 0:00:00,"Male","GDR"
14223,"Eszter","Matefi",,"Female","HUN"
14224,"Larisa","Merk",1971/3/16 0:00:00,"Female","RUS"
14225,"Michael","McCann",1977/9/26 0:00:00,"Male","AUS"
14226,"Valery","Miloserdov",1951/9/11 0:00:00,"Male","URS"
14227,"Evgueni","Mitkov",1972/3/23 0:00:00,"Male","RUS"
14228,"Wu","Minxia",,"Female","CHN"
14229,"Kirsten","M¨¹nchow",1977/1/21 0:00:00,"Female","GER"
14230,"Gueidar","Mamedaliev",1974/4/2 0:00:00,,"RUS"
14231,"Elisabeth","Micheler",1966/4/30 0:00:00,"Female","GER"
14232,"Robert","Molle",1962/9/23 0:00:00,,"CAN"
14233,"Georges","Mijs",1880/8/8 0:00:00,"Male","BEL"
14234,"George","McGrath",,"Male","GBR"
14235,"Mirela","Manjani",1976/12/21 0:00:00,"Female","GRE"
14236,"Kerstin","M¨¹ller",1969/6/7 0:00:00,"Female","GER"
14237,"Linda","Mackenzie",1983/12/14 0:00:00,"Female","AUS"
14238,"Marlene","Mathews",1934/2/14 0:00:00,"Female","AUS"
14239,"Vadzim","Makhneu",1979/12/21 0:00:00,"Male","BLR"
14240,"Elana","Meyer",1966/10/10 0:00:00,"Female","RSA"
14241,"David","Miller",1943/9/18 0:00:00,,"CAN"
14242,"David","Miller",1925/12/15 0:00:00,,"CAN"
14243,"Giandomenico","Mesto",1982/5/25 0:00:00,"Male","ITA"
14244,"Julio","Manzur",1981/6/22 0:00:00,"Male","PAR"
14245,"Anders","Moen",1887/10/1 0:00:00,,"NOR"
14246,"Anthuan","Maybank",1969/12/30 0:00:00,"Male","USA"
14247,"Christian","Moser",1972/12/20 0:00:00,,"AUT"
14248,"Jos¨¦","Moreno",1969/5/7 0:00:00,"Male","ESP"
14249,"Thomas","Moon",1908/11/6 0:00:00,,"USA"
14250,"Barry","Maister",1948/6/6 0:00:00,"Male","NZL"
14251,"Agneta","M?tensson",1961/7/31 0:00:00,"Female","SWE"
14252,"Koji","Murofushi",1974/10/8 0:00:00,"Male","JPN"
14253,"Stephen","McGlede",1969/4/13 0:00:00,"Male","AUS"
14254,"Claude","M¨¦nard",1906/11/14 0:00:00,"Male","FRA"
14255,"Sven","Meinhardt",1971/9/28 0:00:00,"Male","GER"
14256,"Tim","Mayotte",1960/8/3 0:00:00,"Male","USA"
14257,"Aldo","Montano",1978/11/18 0:00:00,,"ITA"
14258,"Sergey","Makarov",1958/6/19 0:00:00,,"URS"
14259,"Paul","Martin",1901/8/11 0:00:00,"Male","SUI"
14260,"Alicia","Molik",1981/1/27 0:00:00,"Female","AUS"
14261,"Harry","Melges",1930/1/26 0:00:00,,"USA"
14262,"John","Mulhern",1927/7/18 0:00:00,,"USA"
14263,"Galina","Malchugina",1962/12/17 0:00:00,"Female","URS"
14264,"J¨¢nos","Martinek",1965/5/23 0:00:00,,"HUN"
14265,"Yordan","Mitkov",1956/4/3 0:00:00,,"BUL"
14266,"Christopher","McKivat",1879/11/27 0:00:00,,"ANZ"
14267,"Claudiu Gabriel","Marin",1972/8/23 0:00:00,"Male","ROM"
14268,"Pavel","Melnikov",1969/8/8 0:00:00,"Male","RUS"
14269,"Laetitia","Meignan",1960/6/25 0:00:00,"Female","FRA"
14270,"Istvan","Majoros",1974/7/11 0:00:00,,"HUN"
14271,"June","Maston",1928/3/11 0:00:00,"Female","AUS"
